49.913331,50.663857,51.318097,51.680791,52.339864,56.149258,83.245475,91.194426,93.903994,97.128568,97.906363,98.504517,99.535257,100.056276,104.987182,105.198781,109.800637,121.148463
50.607623,51.180246,51.318097,51.433593,56.718431,58.648597,85.413258,90.456021,95.542649,95.852236,96.759362,100.777789,100.866487,102.516241,104.256467,105.283515,119.202408,119.648957
51.542030,51.647882,54.443211,54.556289,58.648597,62.882547,78.592632,88.542397,96.181179,98.448509,98.665650,100.907226,102.143673,105.497564,107.205864,109.800637,113.659206,119.678169
50.822487,50.999995,51.401676,53.130773,56.685877,62.882547,83.733477,87.467466,88.281689,95.709012,99.423399,99.544426,100.413707,107.472416,109.738699,114.360376,117.548104,121.402276
49.270166,49.764000,50.668755,50.822487,52.690901,65.076635,82.271758,90.323913,91.251089,93.309104,97.398788,99.736794,99.964435,104.298192,104.681945,113.511700,113.659206,116.627260
52.005965,52.051985,52.690901,53.130773,54.864767,61.647951,82.711628,92.519561,93.542427,98.448509,100.406157,102.279162,102.939192,103.865460,106.196415,106.332911,109.564480,117.765709
50.052155,51.401676,51.647882,52.328240,54.864767,66.215605,83.119663,90.323913,91.310301,96.759362,97.436437,101.720498,106.120899,106.583639,108.087532,108.751000,122.749635,123.435132
49.410917,51.048035,51.542030,52.328240,56.718431,68.398676,81.911086,89.256609,93.903994,95.709012,99.330892,99.632609,104.963620,106.332911,108.065338,108.151730,109.243817,121.402595
49.410917,50.263397,51.180246,52.484433,56.149258,70.218372,75.912419,88.542397,88.815156,91.233023,98.139807,100.602488,101.095298,101.720498,108.475699,113.648572,120.395863,124.577441
49.448453,50.163297,50.263397,51.056234,51.680791,74.183337,85.413258,87.117429,92.857481,95.308106,95.309974,98.348393,99.294886,99.330207,99.632609,102.132322,116.964245,132.544108
50.163297,50.479449,51.290917,51.408498,52.506849,70.218372,76.405218,89.781046,95.092439,99.535257,99.608449,100.034269,102.076599,102.842659,102.952654,109.243817,118.076218,119.648957
51.056234,51.062877,51.339216,52.506849,66.515661,68.213168,70.075170,83.606452,97.128568,98.139807,98.690790,101.131225,103.105189,103.639197,104.051081,104.214243,106.082464,118.564763
50.963338,51.339216,51.443845,52.439987,58.657052,59.486783,83.732136,92.844493,93.413996,95.309974,95.912549,97.799839,100.694908,101.496006,102.686479,102.952654,118.563816,126.186512
50.422905,50.425306,50.541920,51.443845,53.562892,65.742550,83.606452,91.819333,92.500736,92.533224,99.449530,100.366609,100.695193,100.857433,101.492029,111.718378,123.748041,125.073693
51.553797,51.813682,53.676863,56.383507,59.993852,65.742550,72.145532,85.678654,94.459999,95.988648,97.799839,98.650105,101.099117,104.372839,106.423505,111.144816,113.219520,116.129476
50.425306,50.648812,50.732513,51.553797,52.439987,73.961012,81.063084,82.911360,92.222916,98.093010,100.184427,102.380427,103.105189,103.224507,105.715785,106.122375,124.054254,125.367471
50.285105,50.346669,50.648812,50.801214,59.045152,72.145532,89.690134,91.712711,92.983799,93.413996,97.915497,100.019049,100.024629,100.105457,100.695193,109.787102,120.186485,121.579763
49.941791,50.285105,52.454528,53.240725,57.690768,72.656748,83.403691,84.605568,88.824999,90.890568,98.093010,99.679306,101.843513,102.929970,113.151371,114.796303,117.265692,120.913495
49.941791,51.333080,51.398290,51.419560,51.945449,65.591909,87.437875,89.239310,92.389050,93.163154,99.069569,99.216493,100.019049,103.275813,103.676840,105.306232,111.000616,115.930512
51.826173,51.945449,52.262261,52.433723,55.335481,58.227645,83.213033,89.417128,94.223645,94.426873,99.445092,101.843513,103.253814,104.841471,105.180750,107.033504,108.416581,120.764169
50.391605,50.571117,51.350123,52.262261,52.361540,72.229599,90.442869,92.312054,93.163154,93.564219,94.978566,98.739023,99.815314,102.859539,103.968573,104.562465,123.208005,126.226514
50.928334,51.828465,52.304505,52.361540,52.694637,59.746947,86.328989,88.869407,89.212963,94.223645,95.563713,102.617295,107.151503,110.578935,114.910233,115.930512,117.747153,118.660802
51.818423,52.229846,52.304505,52.641118,58.884266,62.790055,82.719934,93.193958,93.564219,97.962760,98.337581,103.018498,103.129671,103.361914,103.406268,108.738589,118.780737,119.335234
51.229244,51.302058,51.818423,51.835701,54.298332,69.947939,88.272545,89.212963,94.542836,94.579392,97.258754,99.890328,100.083736,100.426121,108.828030,110.557663,119.491341,121.626566
50.289806,50.407412,50.490835,51.302058,52.451345,71.191743,87.370048,93.193958,95.165431,96.043301,96.759430,97.780522,98.827546,102.080973,104.144335,115.153857,118.399235,120.993557
50.407412,50.919624,51.105512,56.704370,57.885050,65.316583,77.607364,90.568818,92.559898,93.095670,93.833417,100.426121,101.729041,108.106836,108.900503,109.154798,109.348982,114.662708
